algorithm,sceneId,runFile,bestFit,feasible,meanZ,maxZ,minZ,stdZ,pathLen,detourRatio,turnPenalty,lowAltFrac,highAltFrac,costNorm,meanZNorm,maxZNorm,stdZNorm,detourNorm,turnNorm,lowFracNorm,highFracNorm,repScore,inCostGate,manualSelected,isSelected
AE,4,scene4_AE_run001.mat,1409.03671853103,0,14.1677296448805,18,12,1.19212204863538,140.634779243701,1.10370551967627,0.021789380812048,1,0,0.0525996550289598,0.32700928585178,0,0.360021266794132,0.197991593218927,0.184053754284986,1,0,1.48881902108336,1,0,0
AE,4,scene4_AE_run002.mat,1983.62778335612,0,13.8422557636659,18.1189880664867,11.6906081626472,1.92930275071064,133.381042726514,1.04677800092628,0.0238329381393246,1,0,0.216833795622929,0.253841587999281,0.0656709657051464,1,0.0549637754932112,0.2258515064307,1,0,1.63380441948001,0,0,0
AE,4,scene4_AE_run003.mat,1571.42079110448,0,15.5458303118418,18,12,1.0951193153197,133.572707812019,1.04828219365825,0.0257120059716607,1,0,0.0990135487315506,0.636811266994697,0,0.275808961439265,0.0587429917425336,0.264284884576072,1,0,1.67418870938728,1,0,0
AE,4,scene4_AE_run004.mat,2173.76477376059,0,14.7294915092862,18,12,1.00097552353525,137.074410125749,1.0757636473407,0.0243217811564685,1,0,0.271180246735441,0.453295371255968,0,0.194078627973131,0.127788901953239,0.235850021762771,1,0,1.61158718890883,0,0,0
AE,4,scene4_AE_run005.mat,2149.82993961823,0,14.1188133485857,18,12,1.0744326406927,132.279080253972,1.03812976988442,0.0293075616118175,1,0,0.26433900405648,0.316012726699297,0,0.257849956564671,0.0332354859020643,0.337826322081855,1,0,1.51061768186711,0,0,0
AE,4,scene4_AE_run006.mat,1405.0223946631,0,15.2499696246382,18,12,0.879300697462278,147.341485543344,1.15633993060628,0.0395046119581508,1,0,0.0514522493854079,0.570300721549511,0,0.0884474023672362,0.330233171596135,0.546390954600095,1,0,1.82060291772602,1,0,0
AE,4,scene4_AE_run007.mat,2907.5442329333,0,12.7130852514769,18,11.2675358148564,1.23606625481905,134.696824536389,1.05710429186269,0.0221845289286898,1,0,0.480914867129202,0,0,0.398171149619319,0.0809081147208268,0.192135887739127,1,0,1.36326255244862,0,0,0
AE,4,scene4_AE_run008.mat,4723.62022147267,0,15.9219103036771,18,12,1.28193253905337,141.944035885013,1.11398060091478,0.0323152802049193,1,0,1,0.721355400331277,0,0.437989672267169,0.223807270395239,0.399344477017132,1,0,2.28334575783948,0,0,0
AE,4,scene4_AE_run009.mat,2034.90994148608,0,15.0407950497756,18,12,0.833647331174314,136.467577376055,1.07100120764435,0.0237826588082846,1,0,0.231491665687168,0.523277525602541,0,0.0488137230789631,0.115823487479254,0.224823121765971,1,0,1.60089040806649,0,0,0
AE,4,scene4_AE_run010.mat,1858.08482555899,0,15.7018505399217,18,12,1.22201597992095,135.122231567729,1.06044289765512,0.0228653073613224,1,0,0.180950119311825,0.671885174813136,0,0.385973492918372,0.0892962108687322,0.206060140224497,1,0,1.75432427413178,0,0,0
AE,4,scene4_AE_run011.mat,2062.23933988105,0,14.2952137214523,18,12,0.955954689909963,139.642083701232,1.09591481843243,0.050579243226807,1,0,0.239303169438474,0.35566816428713,0,0.15499407788891,0.178417808484806,0.772905125107536,1,0,1.75851275517262,0,0,0
AE,4,scene4_AE_run012.mat,1979.5322469521,0,16.811008080059,19.8118823929125,12,1.88857797224931,157.222947535053,1.23388990936239,0.0615888579863537,1,0,0.21566317717311,0.921227774793015,1,0.964645042855293,0.525073987948494,0.998089485143369,1,0,3.20637385010685,0,0,0
AE,4,scene4_AE_run013.mat,2617.15599295501,0,12.9775541428909,18,11.8937928719947,1.0093942262254,138.662791534561,1.08822930724136,0.0255596411339492,1,0,0.397913814813939,0.0594535569679265,0,0.20138727111546,0.15910830900368,0.261168501376353,1,0,1.39607948193295,0,0,0
AE,4,scene4_AE_run014.mat,2718.39886175659,0,13.9201276479386,18,12,1.04376583431091,131.596814647918,1.03277533110806,0.0157441996894756,1,0,0.426851848429126,0.271347467360186,0,0.231226763846195,0.0197827004980317,0.0604090789609217,1,0,1.41710214771163,0,0,0
AE,4,scene4_AE_run015.mat,2149.7060322783,0,14.5745576074637,18,11.9941869192298,1.48589151418048,134.344431971138,1.05433870555857,0.0226273522286358,1,0,0.264303587885343,0.41846567348312,0,0.615055358007933,0.073959704136687,0.201193142110433,1,0,1.64448962388781,0,0,0
AE,4,scene4_AE_run016.mat,2034.200183181,0,15.1053399571808,18,12,0.777419627372347,134.301005385843,1.05399789255236,0.0275902392705057,1,0,0.2312887969821,0.537787452682761,0,0,0.0731034268633989,0.302701193650978,1,0,1.60714347054017,0,0,0
AE,4,scene4_AE_run017.mat,2147.60433677928,0,14.6377626031954,18,12,1.03796259606245,133.970061113484,1.05140063302615,0.0235213898861917,1,0,0.263702864735955,0.432674383605126,0,0.226188719507423,0.0665779297003641,0.219479276744717,1,0,1.56094368550817,0,0,0
AE,4,scene4_AE_run018.mat,2141.61206340335,0,13.2622571212274,18,12,1.06173795745192,133.347197417813,1.04651238203578,0.0333304499271356,1,0,0.261990105996136,0.123455809372622,0,0.246829148130572,0.054296420036853,0.420108177584112,1,0,1.40700148851448,0,0,0
AE,4,scene4_AE_run019.mat,1927.24644921322,0,16.8748498850985,18.2873014884552,12,1.17467597695569,138.549862044701,1.0873430335759,0.0304459212669178,1,0,0.200718438936484,0.93557964193534,0.158565196934966,0.344875570736766,0.15688158647893,0.361109679040561,1,0,2.13613060220416,0,0,0
AE,4,scene4_AE_run020.mat,2907.25437498871,0,14.2945801935087,18,12,0.827701147064625,136.247673547058,1.06927539649602,0.030694623369912,1,0,0.480832017650087,0.355525744929277,0,0.0436515812008395,0.111487464976027,0.366196489535338,1,0,1.62768671260815,0,0,0
AE,4,scene4_AE_run021.mat,1778.40656566673,0,15.2243888277183,18,12,1.0049607842262,134.129096430209,1.05264874645752,0.0459598116952453,1,0,0.158175851944107,0.564550066495788,0,0.197538406669604,0.0697137582817511,0.678421916032298,1,0,1.79577882578477,1,0,0
AE,4,scene4_AE_run022.mat,1835.89505924498,0,14.6032048000299,18,12,1.01864200820687,131.544974307083,1.0323684867227,0.0248714833350402,1,0,0.174607665654506,0.424905665294996,0,0.209415674166172,0.0187605223692448,0.247093315556011,1,0,1.50003184730008,1,0,0
AE,4,scene4_AE_run023.mat,2420.20090678178,0,14.5145338541506,18,12,0.943035316731486,130.593523824546,1.0249014778155,0.0127907055514593,1,0,0.341618561905476,0.404972118086289,0,0.143778206315902,0,0,1,0,1.42632106490588,0,0,0
AE,4,scene4_AE_run024.mat,1595.03369414209,0,14.7532574818574,18,12,0.948989846112216,138.120240360657,1.083971351076,0.0333887949888789,1,0,0.10576277452832,0.458638047275827,0,0.148947593087949,0.148410386598575,0.421301534089026,1,0,1.62366686980501,1,0,0
