Scene,Algorithm,Run,Seed,BestFitness,Runtime,Feasible,Violation,WallClock
4,FAEAE,10,20300938,329.683305792855,10.2003875,1,0,10.5108402
4,FAEAE,11,20300939,330.54252804992,10.1311742,1,0,10.4360976
4,FAEAE,12,20300940,339.005389555903,9.1838885,1,0,9.4873338
4,FAEAE,13,20300941,328.534288367764,10.0240168,1,0,10.3369955
4,FAEAE,14,20300942,331.618293176581,10.2203064,1,0,10.5271778
4,FAEAE,15,20300943,329.892910495538,10.3107411,1,0,10.6169296
4,FAEAE,16,20300944,330.515052403297,10.0869653,1,0,10.4019055
4,FAEAE,17,20300945,329.646958767631,10.2155794,1,0,10.5300649
4,FAEAE,18,20300946,331.265655569393,10.2553432,1,0,10.5668007
4,FAEAE,19,20300947,331.897099192227,10.1521097,1,0,10.4606928
4,FAEAE,20,20300948,329.385476422376,10.3291076,1,0,10.6402531
4,FAEAE,21,20300949,327.445420913335,10.1586248,1,0,10.4679026
4,FAEAE,22,20300950,333.73145658459,10.2654809,1,0,10.5719091
4,FAEAE,23,20300951,331.933871108169,10.3740587,1,0,10.6880451
4,FAEAE,24,20300952,331.286119970741,10.4071036,1,0,10.7173637
4,FAEAE,25,20300953,331.057277284801,10.3384123,1,0,10.6452496
4,FAEAE,26,20300954,331.413534997761,10.2514905,1,0,10.5621647
4,FAEAE,27,20300955,330.368751565591,10.8660273,1,0,11.1880819
4,FAEAE,28,20300956,326.845343187788,9.4134281,1,0,9.7319874
4,FAEAE,29,20300957,327.050985672793,10.390705,1,0,10.703888
4,FAEAE,30,20300958,329.773921158062,10.423364,1,0,10.7428769
